Pattern A,Pattern B,Similarity Score
"Multiple Owners
",Promised Gift,0.27411230957158916
"Multiple Owners
",Commissions for Artwork,0.38070166864187704
"Multiple Owners
",Auction,0.425973591788383
"Multiple Owners
",Auction of Lot,0.3856930555534627
"Multiple Owners
",Known Bid Amounts,0.4158488432214514
"Multiple Owners
",Set of Objects,0.5695997178841911
"Multiple Owners
",Pre-set Prices,0.48472470821174135
"Multiple Owners
",Purchase of Lot,0.46743493045210355
"Multiple Owners
",Lot Withdrawn,0.6096335430884965
"Multiple Owners
",Object Withdrawn from Lot,0.6871451048210523
"Multiple Owners
",Reserve Not Met,0.49601684283242575
"Multiple Owners
",Bought by Owner,0.6181317322370138
"Multiple Owners
","Winner Unable to Pay
",0.5879441818767777
"Multiple Owners
",Auction Catalog,0.5383937699959894
"Multiple Owners
",Moving an Object,0.43495764810015614
"Multiple Owners
",Taking Inventory,0.4416558389875914
"Multiple Owners
",Object Ownership and Existence,0.28668624649580177
"Multiple Owners
",Core Features,0.788743538828151
"Multiple Owners
",Collections of Objects,0.6468833569181035
"Multiple Owners
",Departmental Collections,0.6371314679032825
"Multiple Owners
",Other Uses,0.4080668664492167
"Multiple Owners
",Collection Specific Information,0.33500688254631145
"Multiple Owners
",Adding and Removing Resources,0.41963539878345263
"Multiple Owners
",Exhibition Concept,0.37402780564916244
"Multiple Owners
",Exhibition Activity,0.4649545515150344
"Multiple Owners
",Multiple Venues,0.38462844101633575
"Multiple Owners
",Objects,0.6705300319527784
"Multiple Owners
",Exhibition Provenance: Transfer of Custody,0.3719009201181312
"Multiple Owners
",Exhibition Provenance: Internal Moves,0.4532545067203883
"Multiple Owners
",Exhibition Specific Labels,0.5804573522240195
"Multiple Owners
",Depiction of the Object at the Exhibition,0.3186060772591028
Agents,Exchange of Objects,0.8352622723662103
Agents,Payments,0.0
Agents,"Payment for Services
",0.5289199799222704
Agents,Loans,0.4219412383015283
Agents,"Institutional Ownership, Departmental Custody",0.480966996231466
Agents,Loss,0.6072575834138745
Agents,Theft,0.4095956774210976
Agents,Sale of Stolen or Looted Objects,0.3355668031730509
Agents,Rights and their Acquisition,0.3034895470483756
Agents,Multiple Owners with Different Stakes,0.4720301068386506
Agents,Transfer of Shares,0.479542434910655
Agents,Intellectual Property Rights,0.43018046627856565
Agents,Encounters,0.0
Agents,Promised Gift,0.20559751857640834
Agents,Commissions for Artwork,0.3278568394470002
Agents,Auction,0.5267413623414362
Agents,Auction of Lot,0.27258003442607986
Agents,Known Bid Amounts,0.6187466697005836
Agents,Set of Objects,0.6359931062309873
Agents,Pre-set Prices,0.3999683042972018
Agents,Purchase of Lot,0.32688545306727423
Agents,Lot Withdrawn,0.4544821403561519
Agents,Object Withdrawn from Lot,0.521130098934824
Agents,Reserve Not Met,0.3379466075186659
Agents,Bought by Owner,0.4223537124525074
Agents,"Winner Unable to Pay
",0.3988992349178134
Agents,Auction Catalog,0.36553390002688946
Agents,Moving an Object,0.33217253262237195
Agents,Taking Inventory,0.3455323386398099
Agents,Object Ownership and Existence,0.21892912936868925
Agents,Core Features,0.5170824233961578
Agents,Collections of Objects,0.4593013666217988
Agents,Departmental Collections,0.45981999855107775
Agents,Other Uses,0.2920305218494971
Agents,Collection Specific Information,0.2854497187851194
Agents,Adding and Removing Resources,0.3272382730441597
Agents,Exhibition Concept,0.28103766557873067
Agents,Exhibition Activity,0.3377576630917207
Agents,Multiple Venues,0.2861458463320384
Agents,Objects,0.44614903545272677
Agents,Exhibition Provenance: Transfer of Custody,0.2713611058146795
Agents,Exhibition Provenance: Internal Moves,0.30150979356411783
Agents,Exhibition Specific Labels,0.3867184922810736
Agents,Depiction of the Object at the Exhibition,0.29948061874095827
Exchange of Objects,Payments,0.0
Exchange of Objects,"Payment for Services
",0.5117614870288559
Exchange of Objects,Loans,0.4289095809273054
Exchange of Objects,"Institutional Ownership, Departmental Custody",0.4828401937053619
Exchange of Objects,Loss,0.6108160829081872
Exchange of Objects,Theft,0.38308460523926
Exchange of Objects,Sale of Stolen or Looted Objects,0.33777225932162114
Exchange of Objects,Rights and their Acquisition,0.3135307757676603
Exchange of Objects,Multiple Owners with Different Stakes,0.4641332506722154
Exchange of Objects,Transfer of Shares,0.42929568557497433
Exchange of Objects,Intellectual Property Rights,0.4084344575626254
Exchange of Objects,Encounters,0.0
Exchange of Objects,Promised Gift,0.3588855575900486
Exchange of Objects,Commissions for Artwork,0.3254052731403919
Exchange of Objects,Auction,0.5459642848925504
Exchange of Objects,Auction of Lot,0.289556650180226
Exchange of Objects,Known Bid Amounts,0.6566199893010618
Exchange of Objects,Set of Objects,0.5906317690523495
Exchange of Objects,Pre-set Prices,0.448019181601702
Exchange of Objects,Purchase of Lot,0.41572498788451695
Exchange of Objects,Lot Withdrawn,0.4470353416441946
Exchange of Objects,Object Withdrawn from Lot,0.511655433319025
Exchange of Objects,Reserve Not Met,0.35662689334395437
Exchange of Objects,Bought by Owner,0.44252156448553015
Exchange of Objects,"Winner Unable to Pay
",0.4271746665584056
Exchange of Objects,Auction Catalog,0.379500796879856
Exchange of Objects,Moving an Object,0.33147191381690266
Exchange of Objects,Taking Inventory,0.3437197057517873
Exchange of Objects,Object Ownership and Existence,0.21154994836740035
Exchange of Objects,Core Features,0.5225753101883364
Exchange of Objects,Collections of Objects,0.47157640605768375
Exchange of Objects,Departmental Collections,0.4620034299474118
Exchange of Objects,Other Uses,0.29520820827680605
Exchange of Objects,Collection Specific Information,0.2403696841208969
Exchange of Objects,Adding and Removing Resources,0.34688925971317724
Exchange of Objects,Exhibition Concept,0.28419437605971415
Exchange of Objects,Exhibition Activity,0.34472969849799356
Exchange of Objects,Multiple Venues,0.2863999113636075
Exchange of Objects,Objects,0.46194151464302874
Exchange of Objects,Exhibition Provenance: Transfer of Custody,0.2798607432272406
Exchange of Objects,Exhibition Provenance: Internal Moves,0.30686114976615614
Exchange of Objects,Exhibition Specific Labels,0.42184857138120313
Exchange of Objects,Depiction of the Object at the Exhibition,0.25108177739785414
Payments,"Payment for Services
",0.0
Payments,Loans,0.0
Payments,"Institutional Ownership, Departmental Custody",0.0
Payments,Loss,0.0
Payments,Theft,0.0
Payments,Sale of Stolen or Looted Objects,0.0
Payments,Rights and their Acquisition,0.0
Payments,Multiple Owners with Different Stakes,0.0
Payments,Transfer of Shares,0.0
Payments,Intellectual Property Rights,0.0
Payments,Encounters,0.0
Payments,Promised Gift,0.0
Payments,Commissions for Artwork,0.0
Payments,Auction,0.0
Payments,Auction of Lot,0.0
Payments,Known Bid Amounts,0.0
Payments,Set of Objects,0.0
Payments,Pre-set Prices,0.0
Payments,Purchase of Lot,0.0
Payments,Lot Withdrawn,0.0
Payments,Object Withdrawn from Lot,0.0
Payments,Reserve Not Met,0.0
Payments,Bought by Owner,0.0
Payments,"Winner Unable to Pay
",0.0
Payments,Auction Catalog,0.0
Payments,Moving an Object,0.0
Payments,Taking Inventory,0.0
Payments,Object Ownership and Existence,0.0
Payments,Core Features,0.0
Payments,Collections of Objects,0.0
Payments,Departmental Collections,0.0
Payments,Other Uses,0.0
Payments,Collection Specific Information,0.0
Payments,Adding and Removing Resources,0.0
Payments,Exhibition Concept,0.0
Payments,Exhibition Activity,0.0
Payments,Multiple Venues,0.0
Payments,Objects,0.0
Payments,Exhibition Provenance: Transfer of Custody,0.0
Payments,Exhibition Provenance: Internal Moves,0.0
Payments,Exhibition Specific Labels,0.0
Payments,Depiction of the Object at the Exhibition,0.0
"Payment for Services
",Loans,0.6062901009313991
"Payment for Services
","Institutional Ownership, Departmental Custody",0.738606152844927
"Payment for Services
",Loss,0.7172208408257797
"Payment for Services
",Theft,0.6333227155549226
"Payment for Services
",Sale of Stolen or Looted Objects,0.47376485014164194
"Payment for Services
",Rights and their Acquisition,0.44256119217892465
"Payment for Services
",Multiple Owners with Different Stakes,0.6866754849334683
"Payment for Services
",Transfer of Shares,0.5788599433038238
"Payment for Services
",Intellectual Property Rights,0.5690107162397078
"Payment for Services
",Encounters,0.0
"Payment for Services
",Promised Gift,0.28642115476302626
"Payment for Services
",Commissions for Artwork,0.3823775862836833
"Payment for Services
",Auction,0.4301596972288997
"Payment for Services
",Auction of Lot,0.39119935071255146
"Payment for Services
",Known Bid Amounts,0.418286831194328
"Payment for Services
",Set of Objects,0.5028755751885661
"Payment for Services
",Pre-set Prices,0.5419233623341021
"Payment for Services
",Purchase of Lot,0.46273251261242027
"Payment for Services
",Lot Withdrawn,0.6272208351594715
"Payment for Services
",Object Withdrawn from Lot,0.7603618879399499
"Payment for Services
",Reserve Not Met,0.5053427873821629
"Payment for Services
",Bought by Owner,0.7105173042661205
"Payment for Services
","Winner Unable to Pay
",0.7970835663108489
"Payment for Services
",Auction Catalog,0.5564463924202282
"Payment for Services
",Moving an Object,0.4385766753104643
"Payment for Services
",Taking Inventory,0.5457850292994879
"Payment for Services
",Object Ownership and Existence,0.30252099270307115
"Payment for Services
",Core Features,0.7479063682663725
"Payment for Services
",Collections of Objects,0.7957423701921508
"Payment for Services
",Departmental Collections,0.7190996835766644
"Payment for Services
",Other Uses,0.4112408801869785
"Payment for Services
",Collection Specific Information,0.32869679075373587
"Payment for Services
",Adding and Removing Resources,0.4349243451905019
"Payment for Services
",Exhibition Concept,0.3823440137491416
"Payment for Services
",Exhibition Activity,0.46004013340089417
"Payment for Services
",Multiple Venues,0.3869191130507263
"Payment for Services
",Objects,0.6832322289417856
"Payment for Services
",Exhibition Provenance: Transfer of Custody,0.37769508105641286
"Payment for Services
",Exhibition Provenance: Internal Moves,0.4593864113379548
"Payment for Services
",Exhibition Specific Labels,0.6576422228791917
"Payment for Services
",Depiction of the Object at the Exhibition,0.3305290037408253
Loans,"Institutional Ownership, Departmental Custody",0.6233870194598408
Loans,Loss,0.5489487489722581
Loans,Theft,0.4472789553293893
Loans,Sale of Stolen or Looted Objects,0.373717897205631
Loans,Rights and their Acquisition,0.3502197064158576
Loans,Multiple Owners with Different Stakes,0.5499603949107175
Loans,Transfer of Shares,0.5183038716289343
Loans,Intellectual Property Rights,0.49972643240583087
Loans,Encounters,0.0
Loans,Promised Gift,0.3429492827188329
Loans,Commissions for Artwork,0.3210241839646499
Loans,Auction,0.358740800453563
Loans,Auction of Lot,0.3246995049413663
Loans,Known Bid Amounts,0.3514821277541982
Loans,Set of Objects,0.3425034085051176
Loans,Pre-set Prices,0.47773797132017515
Loans,Purchase of Lot,0.38665014172557954
Loans,Lot Withdrawn,0.531541357214872
Loans,Object Withdrawn from Lot,0.6034454743678681
Loans,Reserve Not Met,0.4596448967296395
Loans,Bought by Owner,0.525084535525413
Loans,"Winner Unable to Pay
",0.4977514426343746
Loans,Auction Catalog,0.5785941061125018
Loans,Moving an Object,0.3678429291315807
Loans,Taking Inventory,0.43586781100228533
Loans,Object Ownership and Existence,0.32567749040812916
Loans,Core Features,0.6222371931915887
Loans,Collections of Objects,0.5726235010449823
Loans,Departmental Collections,0.5393519459679155
Loans,Other Uses,0.3642838743444215
Loans,Collection Specific Information,0.27577854121993955
Loans,Adding and Removing Resources,0.35124464869462124
Loans,Exhibition Concept,0.32292411301882673
Loans,Exhibition Activity,0.3937985272953075
Loans,Multiple Venues,0.3215557749732121
Loans,Objects,0.5730435572819802
Loans,Exhibition Provenance: Transfer of Custody,0.31958204919837074
Loans,Exhibition Provenance: Internal Moves,0.4777722201580102
Loans,Exhibition Specific Labels,0.491562667101338
Loans,Depiction of the Object at the Exhibition,0.2883085773595875
"Institutional Ownership, Departmental Custody",Loss,0.7697590616229898
"Institutional Ownership, Departmental Custody",Theft,0.50072601999983
"Institutional Ownership, Departmental Custody",Sale of Stolen or Looted Objects,0.43625242972465755
"Institutional Ownership, Departmental Custody",Rights and their Acquisition,0.41155038648899267
"Institutional Ownership, Departmental Custody",Multiple Owners with Different Stakes,0.6364755201605454
"Institutional Ownership, Departmental Custody",Transfer of Shares,0.5292862164489173
"Institutional Ownership, Departmental Custody",Intellectual Property Rights,0.56263800440312
"Institutional Ownership, Departmental Custody",Encounters,0.0
"Institutional Ownership, Departmental Custody",Promised Gift,0.2716434084811798
"Institutional Ownership, Departmental Custody",Commissions for Artwork,0.3572506129403544
"Institutional Ownership, Departmental Custody",Auction,0.41444085667405417
"Institutional Ownership, Departmental Custody",Auction of Lot,0.37253242059960695
"Institutional Ownership, Departmental Custody",Known Bid Amounts,0.4145420878284468
"Institutional Ownership, Departmental Custody",Set of Objects,0.40625686271593786
"Institutional Ownership, Departmental Custody",Pre-set Prices,0.5887374311621272
"Institutional Ownership, Departmental Custody",Purchase of Lot,0.44861226181789604
"Institutional Ownership, Departmental Custody",Lot Withdrawn,0.6078061892122284
"Institutional Ownership, Departmental Custody",Object Withdrawn from Lot,0.685998203855247
"Institutional Ownership, Departmental Custody",Reserve Not Met,0.4961843443949448
"Institutional Ownership, Departmental Custody",Bought by Owner,0.6108332307407114
"Institutional Ownership, Departmental Custody","Winner Unable to Pay
",0.5968688468784291
"Institutional Ownership, Departmental Custody",Auction Catalog,0.5353903096345408
"Institutional Ownership, Departmental Custody",Moving an Object,0.4346311169102475
"Institutional Ownership, Departmental Custody",Taking Inventory,0.442413738655653
"Institutional Ownership, Departmental Custody",Object Ownership and Existence,0.28044940744267455
"Institutional Ownership, Departmental Custody",Core Features,0.7240847244047882
"Institutional Ownership, Departmental Custody",Collections of Objects,0.683853686176432
"Institutional Ownership, Departmental Custody",Departmental Collections,0.6211202069138404
"Institutional Ownership, Departmental Custody",Other Uses,0.39835043027776634
"Institutional Ownership, Departmental Custody",Collection Specific Information,0.3146533796695909
"Institutional Ownership, Departmental Custody",Adding and Removing Resources,0.41219299206507887
"Institutional Ownership, Departmental Custody",Exhibition Concept,0.37529850264768244
"Institutional Ownership, Departmental Custody",Exhibition Activity,0.45700744056876347
"Institutional Ownership, Departmental Custody",Multiple Venues,0.37873949045010336
"Institutional Ownership, Departmental Custody",Objects,0.667092725657824
"Institutional Ownership, Departmental Custody",Exhibition Provenance: Transfer of Custody,0.37227985037082634
"Institutional Ownership, Departmental Custody",Exhibition Provenance: Internal Moves,0.4478934575867249
"Institutional Ownership, Departmental Custody",Exhibition Specific Labels,0.5878403493415674
"Institutional Ownership, Departmental Custody",Depiction of the Object at the Exhibition,0.3095837306841023
Loss,Theft,0.5279983466976553
Loss,Sale of Stolen or Looted Objects,0.424646139295985
Loss,Rights and their Acquisition,0.3954697197528218
Loss,Multiple Owners with Different Stakes,0.5964518585924619
Loss,Transfer of Shares,0.4939702382363484
Loss,Intellectual Property Rights,0.5269813547368666
Loss,Encounters,0.0
Loss,Promised Gift,0.2627406784609108
Loss,Commissions for Artwork,0.3547677375329148
Loss,Auction,0.4690481618792764
Loss,Auction of Lot,0.35211453549727006
Loss,Known Bid Amounts,0.4873219917809159
Loss,Set of Objects,0.48016849715146753
Loss,Pre-set Prices,0.4980869547979565
Loss,Purchase of Lot,0.4247697409259539
Loss,Lot Withdrawn,0.5721425185664726
Loss,Object Withdrawn from Lot,0.6924981237394618
Loss,Reserve Not Met,0.4630552922080812
Loss,Bought by Owner,0.6430600540371791
Loss,"Winner Unable to Pay
",0.6087636001419721
Loss,Auction Catalog,0.5070028710516609
Loss,Moving an Object,0.4042926278707809
Loss,Taking Inventory,0.4984363912926735
Loss,Object Ownership and Existence,0.27730847829974575
Loss,Core Features,0.6774646167422506
Loss,Collections of Objects,0.707852277633996
Loss,Departmental Collections,0.6483639949122544
Loss,Other Uses,0.3766205410002463
Loss,Collection Specific Information,0.30049904616802536
Loss,Adding and Removing Resources,0.39618266190150603
Loss,Exhibition Concept,0.35343968234806594
Loss,Exhibition Activity,0.42778828201431784
Loss,Multiple Venues,0.3545323412601981
Loss,Objects,0.6211750353682441
Loss,Exhibition Provenance: Transfer of Custody,0.35120681404755894
Loss,Exhibition Provenance: Internal Moves,0.4130718376652869
Loss,Exhibition Specific Labels,0.60166354998129
Loss,Depiction of the Object at the Exhibition,0.2990672183113945
Theft,Sale of Stolen or Looted Objects,0.714782952291488
Theft,Rights and their Acquisition,0.7054019665673031
Theft,Multiple Owners with Different Stakes,0.656598031248942
Theft,Transfer of Shares,0.4743110939114786
Theft,Intellectual Property Rights,0.4676644622373937
Theft,Encounters,0.0
Theft,Promised Gift,0.22416688228732431
Theft,Commissions for Artwork,0.32861854036792737
Theft,Auction,0.33284492167134005
Theft,Auction of Lot,0.32550797983559415
Theft,Known Bid Amounts,0.31134678779955366
Theft,Set of Objects,0.39597180818244304
Theft,Pre-set Prices,0.419725622691201
Theft,Purchase of Lot,0.349907308035063
Theft,Lot Withdrawn,0.49150634326696424
Theft,Object Withdrawn from Lot,0.6082757553150357
Theft,Reserve Not Met,0.37705617595011176
Theft,Bought by Owner,0.5482559827823288
Theft,"Winner Unable to Pay
",0.5169902000698399
Theft,Auction Catalog,0.41517618767454817
Theft,Moving an Object,0.3374631992406276
Theft,Taking Inventory,0.44828568192928314
Theft,Object Ownership and Existence,0.24781632280194044
Theft,Core Features,0.5615923112967456
Theft,Collections of Objects,0.6187627733979396
Theft,Departmental Collections,0.5895697373197304
Theft,Other Uses,0.305682594502051
Theft,Collection Specific Information,0.2519109420045334
Theft,Adding and Removing Resources,0.34533401978304246
Theft,Exhibition Concept,0.29242817863210746
Theft,Exhibition Activity,0.3485890107243891
Theft,Multiple Venues,0.2878807081008462
Theft,Objects,0.5059962200719426
Theft,Exhibition Provenance: Transfer of Custody,0.27602694683484774
Theft,Exhibition Provenance: Internal Moves,0.3449807497704994
Theft,Exhibition Specific Labels,0.4963772321989464
Theft,Depiction of the Object at the Exhibition,0.2907070134575958
Sale of Stolen or Looted Objects,Rights and their Acquisition,0.9597856742015978
Sale of Stolen or Looted Objects,Multiple Owners with Different Stakes,0.5475196039121752
Sale of Stolen or Looted Objects,Transfer of Shares,0.35437401972475163
Sale of Stolen or Looted Objects,Intellectual Property Rights,0.3628832087956335
Sale of Stolen or Looted Objects,Encounters,0.0
Sale of Stolen or Looted Objects,Promised Gift,0.19065144177138715
Sale of Stolen or Looted Objects,Commissions for Artwork,0.24657622049624803
Sale of Stolen or Looted Objects,Auction,0.2928171224101254
Sale of Stolen or Looted Objects,Auction of Lot,0.2534869749375038
Sale of Stolen or Looted Objects,Known Bid Amounts,0.3099070704051199
Sale of Stolen or Looted Objects,Set of Objects,0.271914598423695
Sale of Stolen or Looted Objects,Pre-set Prices,0.3145264699822262
Sale of Stolen or Looted Objects,Purchase of Lot,0.3098212978266682
Sale of Stolen or Looted Objects,Lot Withdrawn,0.41429126891072743
Sale of Stolen or Looted Objects,Object Withdrawn from Lot,0.4738899308005662
Sale of Stolen or Looted Objects,Reserve Not Met,0.33583800327575447
Sale of Stolen or Looted Objects,Bought by Owner,0.42132157193692704
Sale of Stolen or Looted Objects,"Winner Unable to Pay
",0.40629424802660286
Sale of Stolen or Looted Objects,Auction Catalog,0.35008312429565236
Sale of Stolen or Looted Objects,Moving an Object,0.2906556121873024
Sale of Stolen or Looted Objects,Taking Inventory,0.30952481934194515
Sale of Stolen or Looted Objects,Object Ownership and Existence,0.1941682416755876
Sale of Stolen or Looted Objects,Core Features,0.4877291868520725
Sale of Stolen or Looted Objects,Collections of Objects,0.44457548960078586
Sale of Stolen or Looted Objects,Departmental Collections,0.43346560128522965
Sale of Stolen or Looted Objects,Other Uses,0.2726670769660624
Sale of Stolen or Looted Objects,Collection Specific Information,0.21746612358732345
Sale of Stolen or Looted Objects,Adding and Removing Resources,0.28331782835716457
Sale of Stolen or Looted Objects,Exhibition Concept,0.25898477299635425
Sale of Stolen or Looted Objects,Exhibition Activity,0.31115406371701837
Sale of Stolen or Looted Objects,Multiple Venues,0.25411221331504763
Sale of Stolen or Looted Objects,Objects,0.4408773350392467
Sale of Stolen or Looted Objects,Exhibition Provenance: Transfer of Custody,0.2532603009160765
Sale of Stolen or Looted Objects,Exhibition Provenance: Internal Moves,0.2891986833127109
Sale of Stolen or Looted Objects,Exhibition Specific Labels,0.39770585379423573
Sale of Stolen or Looted Objects,Depiction of the Object at the Exhibition,0.21614106912286166
Rights and their Acquisition,Multiple Owners with Different Stakes,0.518423335155939
Rights and their Acquisition,Transfer of Shares,0.3323172094684035
Rights and their Acquisition,Intellectual Property Rights,0.33984181576253447
Rights and their Acquisition,Encounters,0.0
Rights and their Acquisition,Promised Gift,0.1803925957082698
Rights and their Acquisition,Commissions for Artwork,0.22711852794372336
Rights and their Acquisition,Auction,0.27041024055067703
Rights and their Acquisition,Auction of Lot,0.23906382265393591
Rights and their Acquisition,Known Bid Amounts,0.2917471777976032
Rights and their Acquisition,Set of Objects,0.249346343937363
Rights and their Acquisition,Pre-set Prices,0.2912994385286495
Rights and their Acquisition,Purchase of Lot,0.29179919905256
Rights and their Acquisition,Lot Withdrawn,0.3900201631340373
Rights and their Acquisition,Object Withdrawn from Lot,0.44433808166330335
Rights and their Acquisition,Reserve Not Met,0.319477800720185
Rights and their Acquisition,Bought by Owner,0.39777154445197
Rights and their Acquisition,"Winner Unable to Pay
",0.3841829662424952
Rights and their Acquisition,Auction Catalog,0.34063114269169675
Rights and their Acquisition,Moving an Object,0.2769700571751357
Rights and their Acquisition,Taking Inventory,0.29324903250152773
Rights and their Acquisition,Object Ownership and Existence,0.18255005938695548
Rights and their Acquisition,Core Features,0.46141601744077804
Rights and their Acquisition,Collections of Objects,0.41775244300648495
Rights and their Acquisition,Departmental Collections,0.4061841417526325
Rights and their Acquisition,Other Uses,0.2570555166318271
Rights and their Acquisition,Collection Specific Information,0.20413165839575997
Rights and their Acquisition,Adding and Removing Resources,0.2674511420943906
Rights and their Acquisition,Exhibition Concept,0.24437734740388162
Rights and their Acquisition,Exhibition Activity,0.296334222921951
Rights and their Acquisition,Multiple Venues,0.24043647431468143
Rights and their Acquisition,Objects,0.4168744387991683
Rights and their Acquisition,Exhibition Provenance: Transfer of Custody,0.24021291964393063
Rights and their Acquisition,Exhibition Provenance: Internal Moves,0.2732390177548083
Rights and their Acquisition,Exhibition Specific Labels,0.378296443845418
Rights and their Acquisition,Depiction of the Object at the Exhibition,0.20049498643012478
Multiple Owners with Different Stakes,Transfer of Shares,0.5196703152617854
Multiple Owners with Different Stakes,Intellectual Property Rights,0.5302415178119358
Multiple Owners with Different Stakes,Encounters,0.0
Multiple Owners with Different Stakes,Promised Gift,0.27166778364474353
Multiple Owners with Different Stakes,Commissions for Artwork,0.35881944975856683
Multiple Owners with Different Stakes,Auction,0.4034742917088321
Multiple Owners with Different Stakes,Auction of Lot,0.3661364649842287
Multiple Owners with Different Stakes,Known Bid Amounts,0.402138690537394
Multiple Owners with Different Stakes,Set of Objects,0.38808093045316133
Multiple Owners with Different Stakes,Pre-set Prices,0.4620999057092997
Multiple Owners with Different Stakes,Purchase of Lot,0.44015935160641473
Multiple Owners with Different Stakes,Lot Withdrawn,0.6054452968480042
Multiple Owners with Different Stakes,Object Withdrawn from Lot,0.69609476048977
Multiple Owners with Different Stakes,Reserve Not Met,0.48334719350236377
Multiple Owners with Different Stakes,Bought by Owner,0.6019695430792613
Multiple Owners with Different Stakes,"Winner Unable to Pay
",0.5981235553165444
Multiple Owners with Different Stakes,Auction Catalog,0.5098031018019703
Multiple Owners with Different Stakes,Moving an Object,0.41908920901890545
Multiple Owners with Different Stakes,Taking Inventory,0.44924125330302794
Multiple Owners with Different Stakes,Object Ownership and Existence,0.2763965232345905
Multiple Owners with Different Stakes,Core Features,0.7044063988983743
Multiple Owners with Different Stakes,Collections of Objects,0.6380836856118602
Multiple Owners with Different Stakes,Departmental Collections,0.6236597317263183
Multiple Owners with Different Stakes,Other Uses,0.39354834345053824
Multiple Owners with Different Stakes,Collection Specific Information,0.31260960354933687
Multiple Owners with Different Stakes,Adding and Removing Resources,0.40301176310439346
Multiple Owners with Different Stakes,Exhibition Concept,0.3706405912649951
Multiple Owners with Different Stakes,Exhibition Activity,0.4539793721556263
Multiple Owners with Different Stakes,Multiple Venues,0.36251462149587577
Multiple Owners with Different Stakes,Objects,0.6478687374237545
Multiple Owners with Different Stakes,Exhibition Provenance: Transfer of Custody,0.36535078721233905
Multiple Owners with Different Stakes,Exhibition Provenance: Internal Moves,0.4235762512410437
Multiple Owners with Different Stakes,Exhibition Specific Labels,0.5706163798793527
Multiple Owners with Different Stakes,Depiction of the Object at the Exhibition,0.3285839953750285
Transfer of Shares,Intellectual Property Rights,0.4648959840584283
Transfer of Shares,Encounters,0.0
Transfer of Shares,Promised Gift,0.25213088241684634
Transfer of Shares,Commissions for Artwork,0.3415892299109243
Transfer of Shares,Auction,0.35853640329397307
Transfer of Shares,Auction of Lot,0.3043399095158978
Transfer of Shares,Known Bid Amounts,0.3218299647761713
Transfer of Shares,Set of Objects,0.39613329575536055
Transfer of Shares,Pre-set Prices,0.40457773297615096
Transfer of Shares,Purchase of Lot,0.36795990580465604
Transfer of Shares,Lot Withdrawn,0.525385462504593
Transfer of Shares,Object Withdrawn from Lot,0.6311013264057812
Transfer of Shares,Reserve Not Met,0.3921633725398158
Transfer of Shares,Bought by Owner,0.4933077237673268
Transfer of Shares,"Winner Unable to Pay
",0.4681122849995667
Transfer of Shares,Auction Catalog,0.4237699370652333
Transfer of Shares,Moving an Object,0.37977794498225076
Transfer of Shares,Taking Inventory,0.4130451297183843
Transfer of Shares,Object Ownership and Existence,0.2598952157375663
Transfer of Shares,Core Features,0.6652243629173584
Transfer of Shares,Collections of Objects,0.5263219196549878
Transfer of Shares,Departmental Collections,0.5274666111677851
Transfer of Shares,Other Uses,0.3307097123632514
Transfer of Shares,Collection Specific Information,0.2644424287423608
Transfer of Shares,Adding and Removing Resources,0.36346927745664964
Transfer of Shares,Exhibition Concept,0.30751274006408874
Transfer of Shares,Exhibition Activity,0.36669893586204527
Transfer of Shares,Multiple Venues,0.31681874803374444
Transfer of Shares,Objects,0.5080627580829022
Transfer of Shares,Exhibition Provenance: Transfer of Custody,0.2943351437565424
Transfer of Shares,Exhibition Provenance: Internal Moves,0.34751732634318067
Transfer of Shares,Exhibition Specific Labels,0.4584457873353164
Transfer of Shares,Depiction of the Object at the Exhibition,0.2949432030510356
Intellectual Property Rights,Encounters,0.0
Intellectual Property Rights,Promised Gift,0.24685187529348943
Intellectual Property Rights,Commissions for Artwork,0.3480344523060805
Intellectual Property Rights,Auction,0.36053666626955533
Intellectual Property Rights,Auction of Lot,0.31875285512093166
Intellectual Property Rights,Known Bid Amounts,0.3336165590258734
Intellectual Property Rights,Set of Objects,0.34814848117526187
Intellectual Property Rights,Pre-set Prices,0.5107926381302654
Intellectual Property Rights,Purchase of Lot,0.3856425000079711
Intellectual Property Rights,Lot Withdrawn,0.5134564055393579
Intellectual Property Rights,Object Withdrawn from Lot,0.6092738109550501
Intellectual Property Rights,Reserve Not Met,0.4621727763246974
Intellectual Property Rights,Bought by Owner,0.5267191515012392
Intellectual Property Rights,"Winner Unable to Pay
",0.5007290603833153
Intellectual Property Rights,Auction Catalog,0.42746306569501324
Intellectual Property Rights,Moving an Object,0.3776290386364469
Intellectual Property Rights,Taking Inventory,0.4289234564525966
Intellectual Property Rights,Object Ownership and Existence,0.26040696191757634
Intellectual Property Rights,Core Features,0.5926891040872079
Intellectual Property Rights,Collections of Objects,0.576627600443462
Intellectual Property Rights,Departmental Collections,0.5641387588928143
Intellectual Property Rights,Other Uses,0.3665240042290457
Intellectual Property Rights,Collection Specific Information,0.2932309381810569
Intellectual Property Rights,Adding and Removing Resources,0.3881450530628172
Intellectual Property Rights,Exhibition Concept,0.34514404293358164
Intellectual Property Rights,Exhibition Activity,0.4614473285766727
Intellectual Property Rights,Multiple Venues,0.3609609199391719
Intellectual Property Rights,Objects,0.5363755673161734
Intellectual Property Rights,Exhibition Provenance: Transfer of Custody,0.33744410962077853
